Company Name,URL,Industry
Akoya Biosciences,https://www.investing.com/equities/akoya-biosciences-ratios,Healthcare Equipment & Supplies
Odyssey,https://www.investing.com/equities/odyssey-marine-ex-ratios,Metals & Mining
China Fund,https://www.investing.com/equities/china-fund-inc-ratios,Collective Investments
Global Partner Acquisition II,https://www.investing.com/equities/global-partner-acquisition-ii-ratios,Investment Holding Companies
American Outdoor Brands,https://www.investing.com/equities/american-outdoor-brands-ratios,Leisure Products
Asian Pay Television Trust,https://www.investing.com/equities/asian-pay-television-trust-ratios?cid=969222,Media & Publishing
Brooge Holdings Ltd,https://www.investing.com/equities/twelve-seas-investment-company-ratios,Oil & Gas Related Equipment and Services
Xtract One Tech,https://www.investing.com/equities/clear-mountain-resources-corp-ratios?cid=995187,Software & IT Services
Blueriver Acquisition,https://www.investing.com/equities/blueriver-acquisition-unt-ratios,Investment Holding Companies
Strattec,https://www.investing.com/equities/strattec-security-ratios,Automobiles & Auto Parts
Finward Bancorp,https://www.investing.com/equities/northwest-indiana-bancorp-ratios,Banking Services
Swiss Helvetia Closed Fund,https://www.investing.com/equities/swiss-helvetia-closed-fund-ratios,Investment Banking & Investment Services
RF Acquisition II Unt,https://www.investing.com/equities/rf-acquisition-ii-unt-ratios,
LiCycle Holdings,https://www.investing.com/equities/peridot-acquisition-corp-ratios,Professional & Commercial Services
American Bank,https://www.investing.com/equities/american-bank-ratios,Banking Services
Assertio Therapeutics,https://www.investing.com/equities/depomed-ratios,Pharmaceuticals
Global Partner Acquisition II Unit,https://www.investing.com/equities/global-partner-acquisition-unit-ratios,Investment Holding Companies
Inseego,https://www.investing.com/equities/novatel-wireless-ratios,Communications & Networking
Berkeley Energy,https://www.investing.com/equities/berkeley-resources-limited-ratios?cid=1093903,Metals & Mining
Hongchang International,https://www.investing.com/equities/pacific-webworks-inc-ratios,Pharmaceuticals
Atomera,https://www.investing.com/equities/atomera-inc-ratios,Semiconductors & Semiconductor Equipment
Fentura Financial,https://www.investing.com/equities/fentura-financial-inc-ratios,Banking Services
Nuveen MA Qlty Muni,https://www.investing.com/equities/nuveen-massachusetts-premiumom-muni-ratios,Investment Banking & Investment Services
SMX Security Matters,https://www.investing.com/equities/lionheart-iii-ratios,Financial Technology (Fintech) & Infrastructure
Chenghe Acquisition II Unt,https://www.investing.com/equities/chenghe-acquisition-ii-unt-ratios,
Imperial Petroleum,https://www.investing.com/equities/imperial-petroleum-ratios,Renewable Energy
Imperial Petroleum Prf A,https://www.investing.com/equities/imperial-petroleum-prf-a-ratios,Renewable Energy
FibroGen Inc,https://www.investing.com/equities/fibrogen-inc-ratios,Biotechnology & Medical Research
Coya Therapeutics,https://www.investing.com/equities/coya-therapeutics-ratios,Biotechnology & Medical Research
Intevac,https://www.investing.com/equities/intevac-ratios,Electronic Equipment & Parts
Krakatau Steel ADR,https://www.investing.com/equities/krakatau-steel-adr-ratios,Metals & Mining
Freightos,https://www.investing.com/equities/gesher-i-acquisition-ratios,Freight & Logistics Services
Sound Financial,https://www.investing.com/equities/sound-financial-bancorp-inc-ratios,Banking Services
Cookpad ADR,https://www.investing.com/equities/cookpad-adr-ratios,Software & IT Services
Marti Technologies,https://www.investing.com/equities/mortons-restaurant-group-inc-ratios,Software & IT Services
Urban One Inc,https://www.investing.com/equities/radio-one-(a)-ratios,Media & Publishing
Primary Bank,https://www.investing.com/equities/primary-bank-ratios,Banking Services
Ohio Valley Banc,https://www.investing.com/equities/ohio-valley-banc-ratios,Banking Services
CBB Bancorp,https://www.investing.com/equities/cbb-ratios,Banking Services
Lithium Chile,https://www.investing.com/equities/kairos-capital-corporation-ratios?cid=1088745,Metals & Mining
Spectral Med,https://www.investing.com/equities/spectral-diagnostics-inc.-ratios?cid=1054777,Pharmaceuticals
Travelzoo,https://www.investing.com/equities/travelzoo-ratios,Hotels & Entertainment Services
Loop Industries,https://www.investing.com/equities/loopnet-ratios,Chemicals
Saga Communications,https://www.investing.com/equities/saga-communications-inc-ratios,Media & Publishing
KORU Medical Systems,https://www.investing.com/equities/repro-med-systems-ratios,Healthcare Equipment & Supplies
Eagle Montana,https://www.investing.com/equities/eagle-bancorp-mon-ratios,Banking Services
Lirum Therapeutics,https://www.investing.com/equities/lirum-therapeutics-ratios,Biotechnology & Medical Research
Canacol Energy,https://www.investing.com/equities/canacol-energy-ltd-ratios?cid=51111,Oil & Gas
Bioharvest Sciences Inc,https://www.investing.com/equities/midnight-star-ventures-corp-ratios?cid=1123423,Food & Tobacco
Eledon Pharmaceuticals,https://www.investing.com/equities/tokai-pharmaceuticals-inc-ratios,Biotechnology & Medical Research
Armata Pharma,https://www.investing.com/equities/ampliphi-biosciences-ratios,Biotechnology & Medical Research
Ascent Industries,https://www.investing.com/equities/synalloy-corp-ratios,Metals & Mining
Gulf Island Fabrication,https://www.investing.com/equities/gulf-island-fabri-ratios,Oil & Gas Related Equipment and Services
Westport Fuel,https://www.investing.com/equities/westport-inov-inc-ratios,Automobiles & Auto Parts
Embassy,https://www.investing.com/equities/embassy-ratios,Banking Services
Satellogic V,https://www.investing.com/equities/cf-acquisition-v-ratios,Metals & Mining
Legacy Ventures Intl,https://www.investing.com/equities/legacy-ventures-international-inc-ratios,Real Estate Operations
Unifi,https://www.investing.com/equities/unifi-inc-ratios,Textiles & Apparel
CytomX Therapeutics Inc,https://www.investing.com/equities/cytomx-therapeutics-inc-ratios,Biotechnology & Medical Research
Alto Ingredients,https://www.investing.com/equities/pacific-ethanol-ratios,Renewable Energy
PDS Biotech,https://www.investing.com/equities/edge-therapeutics-inc-ratios,Biotechnology & Medical Research
DBV Technologies,https://www.investing.com/equities/dbv-technologies-ratios,Pharmaceuticals
Pacific Financial,https://www.investing.com/equities/pacific-financial-ratios,Banking Services
Medicenna,https://www.investing.com/equities/medicenna-therapeutics-corp-ratios?cid=1165670,Biotechnology & Medical Research
Danakali Ltd,https://www.investing.com/equities/south-boulder-mines-ratios?cid=25631,Chemicals
First Capital,https://www.investing.com/equities/first-capital-ratios,Banking Services
Vacasa,https://www.investing.com/equities/tpg-pace-solutions-ratios,Software & IT Services
MFS Government Marketsome Closed,https://www.investing.com/equities/mfs-government-marketsome-closed-ratios,Collective Investments
Oportun Financial,https://www.investing.com/equities/oportun-financial-corp-ratios,Banking Services
Union,https://www.investing.com/equities/union-bankshares-ratios,Banking Services
Westwood,https://www.investing.com/equities/westwood-holdings-group-inc-ratios,Investment Banking & Investment Services
PSQ Holdings,https://www.investing.com/equities/colombier-acquisition-ratios,Software & IT Services
Mynaric ADR,https://www.investing.com/equities/mynaric-adr-ratios,Communications & Networking
MainStreetChamber Holdings,https://www.investing.com/equities/walker-lane-exploration-ratios,Investment Holding Companies
TOP Financial,https://www.investing.com/equities/zhong-yang-financial-ratios,Investment Banking & Investment Services
Allakos,https://www.investing.com/equities/allakos-inc-ratios,Biotechnology & Medical Research
Immunic,https://www.investing.com/equities/vital-thera-ratios,Biotechnology & Medical Research
Nobility Homes,https://www.investing.com/equities/nobility-homes-ratios,Real Estate Operations
LightInTheBox,https://www.investing.com/equities/lghtntbx-hld-adr-ratios,Diversified Retail
Fonar,https://www.investing.com/equities/fonar-corp-ratios,Healthcare Equipment & Supplies
Tigo Energy,https://www.investing.com/equities/tigo-energy-ratios,Semiconductors & Semiconductor Equipment
Voya Emerging Markets High Div Eq,https://www.investing.com/equities/voya-emerging-markets-high-div-eq-ratios,Collective Investments
WW International,https://www.investing.com/equities/weight-watcher-ratios,Personal & Household Products & Services
International Media Acquisition,https://www.investing.com/equities/international-media-acquisition-unt-ratios,Investment Holding Companies
Athira Pharma,https://www.investing.com/equities/athira-pharma-inc-ratios,Biotechnology & Medical Research
AMREP,https://www.investing.com/equities/amrep-corp-ratios,Construction & Engineering
M Tron Industries,https://www.investing.com/equities/m-tron-industries-ratios,Electronic Equipment & Parts
Authid,https://www.investing.com/equities/id-global-solutions-corp-ratios,Software & IT Services
Purple Innovation,https://www.investing.com/equities/global-partner-acquisition-corp-ratios,Household Goods
Ihuman,https://www.investing.com/equities/ihuman-inc-ratios,Software & IT Services
Sportsmans,https://www.investing.com/equities/sportsmans-ratios,Specialty Retailers
QEP,https://www.investing.com/equities/qep-ratios,Homebuilding & Construction Supplies
NextSource Materials,https://www.investing.com/equities/energizer-resources-inc.-ratios?cid=52161,Metals & Mining
Catcha Investment,https://www.investing.com/equities/catcha-investment-ratios,Investment Holding Companies
IX Acquisition Unt,https://www.investing.com/equities/ix-acquisition-unt-ratios,Investment Holding Companies
IX Acquisition,https://www.investing.com/equities/ix-acquisition-ratios,Investment Holding Companies
Archer Aviation Warrants,https://www.investing.com/equities/atlas-crest-investment-wnt-ratios,Aerospace & Defense
Archer Aviation,https://www.investing.com/equities/archer-aviation-ratios,Aerospace & Defense
Perceptive Capital Solutions,https://www.investing.com/equities/perceptive-capital-solutions-ratios,
Carlyle Credit,https://www.investing.com/equities/carlyle-credit-income-fund-ratios,
Trailblazer Merger,https://www.investing.com/equities/trailblazer-merger-ratios,Investment Holding Companies
Nuveen Mortgage Opportunity Closed,https://www.investing.com/equities/nuveen-mortgage-opportunity-closed-ratios,Collective Investments
Concord Acquisition II,https://www.investing.com/equities/concord-acquisition-ii-ratios,Investment Holding Companies
Concord Acquisition II Unt,https://www.investing.com/equities/concord-acquisition-ii-unt-ratios,Investment Holding Companies
Falcon Oil & Gas,https://www.investing.com/equities/falcon-oil---gas-ltd-ratios?cid=51119,Oil & Gas
First National,https://www.investing.com/equities/first-national-ratios,Banking Services
Foresight Financial,https://www.investing.com/equities/foresight-financial-ratios,Banking Services
Nuveen Municipal Income Fund Inc,https://www.investing.com/equities/nuveen-municipal-income-fund-inc-ratios,Collective Investments
Sunlands Tech,https://www.investing.com/equities/sunlands-online-education-group-ratios,Miscellaneous Educational Service Providers
Identiv,https://www.investing.com/equities/identive-group-ratios,Electronic Equipment & Parts
Flyexclusive,https://www.investing.com/equities/eg-acquisition-ratios,Passenger Transportation Services
American Riviera Bank,https://www.investing.com/equities/american-riviera-bank-ratios,Banking Services
Bowen Acquisition,https://www.investing.com/equities/bowen-acquisition-ratios,Investment Holding Companies
Bowen Acquisition Unt,https://www.investing.com/equities/bowen-acquisition-unt-ratios,Investment Holding Companies
Pioneer Diversified,https://www.investing.com/equities/pioneer-diversified-high-income-tr-ratios,Collective Investments
Acres Commercial Realty,https://www.investing.com/equities/resource-capital-corp-ratios,Residential & Commercial REITs
iAnthus,https://www.investing.com/equities/ianthus-ratios?cid=1127915,Healthcare Providers & Services
Scully Royalty,https://www.investing.com/equities/mfc-industrial-ratios,Metals & Mining
Veritone,https://www.investing.com/equities/veritone-inc-ratios,Software & IT Services
Croghan Bancshares,https://www.investing.com/equities/croghan-bancshares-ratios,Banking Services
Captivision,https://www.investing.com/equities/jaguar-global-growth-ratios,Chemicals
Manitex,https://www.investing.com/equities/manitex--international-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
